 0 0.5 0.01 1.0395818 0.4338556
 200 1. 0.63525 1.8656093 0.41438654
 220 1. 0.619875 1.7938329 0.41120842
 240 1. 0.6205 1.8035635 0.41319808
 260 1. 0.603875 1.7481465 0.41347054
 280 1. 0.61225 1.7541885 0.4132951
 300 1. 0.641 1.761431 0.413324
 320 1. 0.62675 1.7337788 0.4159045
 340 0.99107367 0.60977805 1.3935094 0.45648333
 360 0.9912998 0.58923846 1.34585 0.4470933
 380 0.9914947 0.5919634 1.3208593 0.46221066
 400 0.99153507 0.5970247 1.3190497 0.46089244
 420 0.99163115 0.5975623 1.3080277 0.46230522
 440 0.99163115 0.6247638 1.3097959 0.45887804
 460 1. 0.612125 1.4362751 0.44441226
 480 1. 0.5885 1.4690526 0.43559012
 500 1. 0.633625 1.5638741 0.42693776
 520 1. 0.620125 1.5480814 0.42845163
 540 1. 0.622875 1.5620632 0.42522714
