 0 0.5 0.00825 1.0353585 0.43225238
 200 1. 0.628625 1.6832252 0.41198996
 220 1. 0.6365 1.6957309 0.41459313
 240 1. 0.62 1.6577133 0.41192526
 260 1. 0.624625 1.6795264 0.4184724
 280 1. 0.646125 1.7319908 0.41308618
 300 1. 0.635125 1.7092478 0.41219607
 320 1. 0.64025 1.7215225 0.41511384
 340 0.9914178 0.59451765 1.3804592 0.47672945
 360 0.99199724 0.5981318 1.3080508 0.48240736
 380 0.9920533 0.57414246 1.2380754 0.47362703
 400 0.9921638 0.58433247 1.2421325 0.48400673
 420 0.9921638 0.5487448 1.1986544 0.49781638
 440 0.9921638 0.55109376 1.1898313 0.49870345
 460 1. 0.55675 1.2790052 0.474461
 480 1. 0.602375 1.3950871 0.4538297
 500 1. 0.604875 1.4515378 0.43730092
 520 1. 0.58775 1.5078382 0.42803064
 540 1. 0.60125 1.541352 0.42571124
