 0 0.5 0.0085 1.0414816 0.43202555
 200 1. 0.6175 1.5634313 0.42150798
 220 1. 0.624125 1.6038697 0.41849595
 240 1. 0.61675 1.6183288 0.41518602
 260 1. 0.641875 1.6582648 0.41237876
 280 1. 0.637125 1.7093128 0.4139424
 300 1. 0.638125 1.7131776 0.41107056
 320 1. 0.63975 1.7429872 0.41084012
 340 0.9919862 0.60757655 1.3557547 0.44700935
 360 0.9920533 0.58900106 1.2468308 0.4778494
 380 0.9920789 0.57713026 1.2191607 0.4859698
 400 0.9920789 0.5902126 1.227986 0.47934866
 420 0.9920789 0.60391766 1.23618 0.47963235
 440 0.9920789 0.59775996 1.2294117 0.47770855
 460 1. 0.6185 1.387545 0.45776638
 480 1. 0.644125 1.5484576 0.4366071
 500 1. 0.619375 1.5871869 0.4273121
 520 1. 0.640375 1.6021188 0.42460874
 540 1. 0.63225 1.6088446 0.41922948
