           0  0.4869153      6.6859042E-03   1.032003      0.4317730    
         200  0.8750000      0.4463939      0.9153188      0.4776542    
         400  0.8750000      0.4751686      0.8782963      0.5044645    
         600  0.8750000      0.4636885      0.8767356      0.5013502    
         800  0.8750000      0.4681679      0.8711689      0.5042000    
        1000   1.000000      0.6056834       1.259619      0.4696799    
        1200   1.000000      0.6002429       1.244972      0.4763304    
        1400   1.000000      0.5991659       1.240554      0.4731965    
        1600   1.000000      0.6029979       1.253645      0.4726196    
        1800   1.000000      0.5818847       1.240691      0.4789267    
        2000   1.000000      0.6026645       1.248339      0.4785933    
        2200   1.000000      0.5954588       1.244933      0.4752847    
        2400   1.000000      0.6160012       1.264632      0.4728050    
        2600   1.000000      0.5816644       1.240564      0.4723184    
        2800   1.000000      0.5861812       1.240521      0.4784670    
        3000   1.000000      0.5717087       1.229065      0.4725208    
        3200   1.000000      0.6119782       1.256418      0.4711271    
        3400   1.000000      0.5960712       1.239863      0.4765291    
        3600   1.000000      0.5904456       1.241529      0.4769979    
        3800   1.000000      0.5794959       1.243280      0.4788288    
        4000   1.000000      0.5939558       1.244996      0.4792367    
        4200   1.000000      0.6033732       1.249131      0.4746920    
        4400   1.000000      0.6087934       1.254825      0.4749558    
        4600   1.000000      0.6126639       1.259463      0.4735754    
        4800   1.000000      0.5982090       1.251080      0.4717263    
        5000   1.000000      0.6024944       1.238678      0.4731866    
        5200   1.000000      0.6149176       1.249526      0.4749523    
        5400   1.000000      0.5854586       1.239348      0.4744765    
        5600   1.000000      0.6229167       1.268870      0.4735565    
        5800   1.000000      0.6081026       1.262467      0.4715350    
        6000   1.000000      0.5798922       1.242239      0.4800068    
        6200   1.000000      0.6062405       1.253910      0.4732688    
        6400   1.000000      0.5909002       1.250144      0.4749341    
        6600   1.000000      0.5899249       1.244270      0.4722315    
        6800   1.000000      0.6011840       1.248555      0.4768692    
        7000   1.000000      0.5976523       1.253420      0.4750975    
        7200   1.000000      0.6140592       1.250489      0.4769027    
        7400   1.000000      0.5973210       1.250657      0.4770056    
        7600   1.000000      0.5978553       1.255038      0.4755623    
        7800   1.000000      0.6134500       1.250570      0.4762364    
        8000   1.000000      0.5975472       1.258088      0.4743077    
        8200   1.000000      0.5833846       1.239174      0.4790227    
        8400   1.000000      0.5985685       1.256107      0.4749933    
        8600   1.000000      0.5866696       1.242822      0.4733191    
        8800   1.000000      0.6057204       1.254369      0.4726715    
        9000   1.000000      0.5919775       1.248242      0.4772096    
        9200   1.000000      0.6115581       1.264386      0.4745239    
        9400   1.000000      0.5932794       1.239735      0.4743752    
        9600   1.000000      0.5980851       1.252170      0.4687188    
        9800   1.000000      0.5955781       1.258581      0.4746577    
