 0 0.4947141 0.009530783 1.0430747 0.43160853
 200 0.8699135 0.48517716 0.92065555 0.46729222
 400 0.8699135 0.48209777 0.9233564 0.4745667
 600 0.8699135 0.4754857 0.9212853 0.47926936
 800 0.8699135 0.47763702 0.9160755 0.478673
 1000 0.8699135 0.4917958 0.9216705 0.48067093
 1200 0.8699135 0.4778846 0.9154649 0.48163074
 1400 0.8699135 0.4570812 0.91900927 0.47784895
 1600 0.8699135 0.48457494 0.92600834 0.47890812
 1800 0.8699135 0.44521308 0.9259078 0.4792891
 2000 0.8699135 0.4718625 0.9260003 0.47755212
 2200 0.8699135 0.46233854 0.91883516 0.47552496
 2400 0.8699135 0.47978112 0.92002356 0.48060524
 2600 0.8699135 0.48086992 0.92581487 0.48115575
 2800 0.8699135 0.4683145 0.92568344 0.4773336
 3000 0.8699135 0.4631641 0.92474747 0.47424248
 3200 0.8699135 0.48000416 0.9193359 0.47782335
 3400 0.9914397 0.5916748 1.2840289 0.47092855
 3420 0.9914397 0.5710161 1.275429 0.4691195
 3440 0.9914397 0.57097983 1.2792292 0.4713417
 3460 0.9914397 0.56409484 1.2738224 0.4736071
 3480 0.9914397 0.57040983 1.2804279 0.4706224
 3500 0.9914397 0.5649526 1.2835833 0.47146067
 3520 0.9914397 0.5498055 1.2751161 0.47204202
 3540 1. 0.58125 1.3644309 0.447224
 3560 1. 0.593375 1.4288864 0.43048087
 3580 1. 0.604625 1.4601783 0.4229493
 3600 1. 0.621625 1.5098236 0.41544297
 3620 1. 0.608625 1.5022109 0.40988842
