 0 0.48288864 0.0076814136 1.0429738 0.4340436
 200 0.9921638 0.5952141 1.246734 0.4859902
 220 0.9921638 0.57023376 1.2016014 0.4840659
 240 0.9921638 0.5502352 1.1963605 0.48476884
 260 0.9921638 0.5533475 1.197394 0.48562384
 280 0.9921638 0.55722 1.2028022 0.48478794
 300 0.9921638 0.54989207 1.1842676 0.48467872
 320 0.9921638 0.538826 1.1898375 0.48623204
 340 1. 0.607 1.3251265 0.4620909
 360 1. 0.59525 1.4035023 0.44469172
 380 1. 0.59775 1.4603006 0.4346223
 400 1. 0.6215 1.5327064 0.43332344
 420 1. 0.623875 1.575411 0.42857698
