 0 0.36517203 0.008241788 1.0383139 0.4318072
 200 0.8705 0.50285 0.88100076 0.49641266
 400 0.87056005 0.4880383 0.8628721 0.5078153
 600 0.87057245 0.49050054 0.86791766 0.50808245
 800 0.8705944 0.47951713 0.8632606 0.49799758
 1000 0.8705945 0.48121396 0.8517687 0.47937793
 1200 0.8705945 0.4846833 0.8486722 0.47824556
 1400 0.8705945 0.4709136 0.85482407 0.4809212
 1600 0.8705945 0.49853694 0.8480872 0.47928348
 1800 0.8705945 0.49139062 0.84750104 0.47929505
 2000 0.8705945 0.49523687 0.8390982 0.48235855
 2200 0.8705945 0.4965459 0.8476545 0.48484913
 2400 0.8705945 0.49560517 0.84517413 0.48213902
 2600 0.8705945 0.49857107 0.8426296 0.47995445
 2800 0.8705945 0.4776068 0.85491276 0.48632845
 3000 0.8705945 0.48708376 0.8465994 0.48043472
 3200 0.8705945 0.4950263 0.847796 0.48477596
 3400 0.8705945 0.5031685 0.8370378 0.48399097
 3600 0.8705945 0.49278456 0.84647167 0.48300892
 3800 0.8705945 0.48385382 0.8473879 0.48282197
 4000 0.8705945 0.49017382 0.8561887 0.48152858
 4200 0.8705945 0.49578157 0.8399475 0.48192176
 4400 0.8705945 0.5021289 0.8483746 0.48032004
 4600 0.8705945 0.50695133 0.8457848 0.48004502
 4800 0.8705945 0.49966455 0.85067236 0.47979742
 5000 0.8705945 0.47645766 0.84577537 0.48332277
 5200 0.8705945 0.48001662 0.8473412 0.48632997
 5400 0.8705945 0.47743312 0.8537004 0.48611897
 5600 0.8705945 0.5011553 0.8431459 0.48594517
 5800 0.8705945 0.50294405 0.8399484 0.48358253
 6000 0.8705945 0.48310038 0.8499385 0.48159584
 6200 0.870601 0.49577883 0.8423861 0.49769503
 6400 0.870601 0.47443092 0.8500521 0.49639326
 6600 0.870601 0.4927589 0.8465728 0.49924424
 6800 0.8706069 0.49370757 0.8497906 0.49576253
 7000 0.8706069 0.5000661 0.8504202 0.49672648
 7200 0.8706069 0.49606666 0.8513328 0.4982381
 7400 0.8706069 0.49691153 0.8401549 0.4993647
 7600 0.87060905 0.4816851 0.8493842 0.50119334
 7800 0.87060905 0.4835455 0.85372216 0.4987983
 8000 0.87060905 0.49044022 0.8435655 0.50123906
 8200 0.87060905 0.47130033 0.85594803 0.49841312
 8400 0.87060905 0.4855492 0.8511271 0.5003088
 8600 0.87060905 0.47563457 0.8524701 0.49668077
 8800 0.87060905 0.47475964 0.84845805 0.4975161
 9000 0.87060905 0.4914715 0.84356064 0.49781492
 9200 0.87060905 0.50657827 0.8374828 0.49926242
 9400 0.87060905 0.4743481 0.8563048 0.502526
 9600 0.87060905 0.48304927 0.85211897 0.50303894
 9800 0.87060905 0.47225383 0.85139096 0.501091
