 0 0.6136679 0.009969194 1.0469288 0.43286324
 200 0.86921453 0.47267646 0.996765 0.49670604
 400 0.86921453 0.45438173 0.9899251 0.5018008
 600 0.86921453 0.48172137 0.99458224 0.49969023
 800 0.86921453 0.46629792 0.988334 0.50033045
 1000 0.86921453 0.46991605 0.99243325 0.5026928
 1200 0.86921453 0.47969052 0.9885154 0.5029524
 1400 0.86921453 0.46835485 0.9952234 0.5016376
 1600 0.86921453 0.46417758 0.99058825 0.5010775
 1800 0.86921453 0.47208956 0.99066967 0.49885014
 2000 0.86921453 0.46620467 0.98725444 0.50006133
 2200 0.86921453 0.45228848 0.99484414 0.50219625
 2400 0.86921453 0.49235365 0.99341893 0.5030967
 2600 0.86921453 0.45122355 0.99323297 0.503686
 2800 0.86921453 0.45765167 0.99073416 0.4995017
 3000 0.86921453 0.45269337 0.9930615 0.500622
 3200 0.86921453 0.4711541 0.9923444 0.502173
 3400 0.86921453 0.46080914 0.9885393 0.5001584
 3600 0.86921453 0.46545345 0.99445087 0.5017244
 3800 0.86921453 0.47060263 0.9915808 0.50207514
 4000 0.86921453 0.4644242 0.9921294 0.5014826
 4200 0.86921453 0.4928216 0.99654466 0.5009221
 4400 0.86921453 0.47680607 0.9920287 0.5039641
 4600 0.86921453 0.47403413 0.98954165 0.50287634
 4800 0.86921453 0.46071124 0.99120265 0.49987447
 5000 0.86921453 0.4954235 0.9882407 0.50135326
 5200 0.86921453 0.46484786 0.98734224 0.5031105
 5400 0.86921453 0.4653117 0.9941265 0.5028833
 5600 0.86921453 0.47438022 0.9861645 0.50243074
 5800 0.86921453 0.4830711 0.99462825 0.5072272
 6000 0.86921453 0.46287027 0.9957587 0.501309
 6200 0.86921453 0.47297826 0.9904763 0.49835542
 6400 0.86921453 0.47165075 0.9888787 0.49730366
 6600 0.86921453 0.47130954 0.9914747 0.49835217
 6800 0.86921453 0.47067496 0.9940059 0.5009525
 7000 0.86921453 0.48789603 0.9936376 0.49685144
 7200 0.86921453 0.46790108 0.9878297 0.5020339
 7400 0.86921453 0.47281522 0.99556375 0.49855855
 7600 0.86921453 0.46455166 0.98873574 0.5020874
 7800 0.86921453 0.4775253 0.994952 0.5016195
 8000 0.86921453 0.47928205 0.99587256 0.49921235
 8200 0.86921453 0.48544875 0.9952027 0.5007916
 8400 0.86921453 0.45160607 0.99403197 0.50040996
 8600 0.86921453 0.48117095 0.99264574 0.5053315
 8800 0.8705583 0.45945817 0.8616894 0.5089984
 9000 0.8705879 0.48541936 0.8569049 0.5083828
 9200 0.87059003 0.44886947 0.86288166 0.5118996
 9400 0.87059003 0.45496857 0.8580272 0.5141279
 9600 0.87059003 0.48063204 0.8648735 0.5161171
 9800 0.87059003 0.4855914 0.8553707 0.5139802
