          20  0.6875000      0.5995625       1.755092      0.4326227      0.5727778    
          40  0.8125000      0.7552500       1.585951      0.4204200      0.5176898    
          60  0.8125000      0.6939375       1.539802      0.4141045      0.5371631    
          80  0.8750000      0.8280000       1.432934      0.4142115      0.5477023    
         100  0.8750000      0.7525000       1.428977      0.4070412      0.4958788    
         120  0.9375000      0.8406875       1.743420      0.4140389      0.4923078    
         140  0.8750000      0.7473125       1.452990      0.4152715      0.5502928    
         160  0.8750000      0.8264375       1.599194      0.4322880      0.5263906    
         180  0.8750000      0.7945000       1.419930      0.4733606      0.5529070    
         200   1.000000      0.9365625       1.554169      0.4301586      0.5096903    
         220  0.8750000      0.8012500       1.304231      0.4253610      0.5358127    
         240   1.000000      0.8853750       1.636716      0.4439426      0.5417898    
         260  0.8750000      0.8003750       1.501323      0.4279974      0.5229493    
         280   1.000000      0.8614375       1.480519      0.4427451      0.5618311    
         300  0.8750000      0.8150625       1.390395      0.4384429      0.5327783    
         320   1.000000      0.8531875       1.484885      0.4296910      0.5801249    
         340  0.8750000      0.8205000       1.149644      0.4241039      0.5238889    
         360   1.000000      0.8299375       1.440520      0.4347650      0.5432099    
         380  0.8750000      0.7834375      0.8912306      0.4402801      0.5240615    
         400  0.8750000      0.8252500       1.412945      0.4417650      0.5714287    
         420  0.8750000      0.7819375       1.281475      0.4398082      0.5160034    
         440  0.8750000      0.8196250       1.328374      0.4427785      0.5487529    
         460  0.8750000      0.7720000       1.282702      0.4244325      0.5208116    
         480   1.000000      0.8346875       1.429036      0.4477220      0.5566406    
         500  0.8750000      0.7925625       1.302261      0.4390507      0.5437138    
         520   1.000000      0.8826875       1.653822      0.4318355      0.5301083    
         540  0.8750000      0.7892500       1.360523      0.4247279      0.5532227    
         560   1.000000      0.8913750       1.433702      0.4499658      0.5439454    
         580  0.8750000      0.8133125       1.381940      0.4416403      0.5428061    
         600  0.8750000      0.8218125       1.388098      0.4493425      0.5884495    
         620  0.8750000      0.8058125       1.301000      0.4383787      0.5248385    
         640   1.000000      0.8346875       1.543450      0.4397202      0.5463868    
         660  0.9375000      0.8123125       1.438460      0.4469052      0.5528008    
         680   1.000000      0.8548750       1.454823      0.4502422      0.5594444    
         700   1.000000      0.8091875       1.242912      0.4347166      0.5346680    
         720   1.000000      0.8987500       1.684645      0.4297763      0.5326525    
         740   1.000000      0.8081250       1.487301      0.4275648      0.5161133    
         760   1.000000      0.8285625       1.525104      0.4332138      0.5473633    
         780  0.8750000      0.8021250       1.409760      0.4293359      0.5707595    
         800  0.9375000      0.8443750       1.482190      0.4467081      0.5336913    
         820   1.000000      0.8138750       1.394696      0.4538984      0.5509886    
         840   1.000000      0.8274375       1.443849      0.4494477      0.5562130    
         860   1.000000      0.8693750       1.190111      0.4378935      0.5326279    
         880  0.9375000      0.8236875       1.424789      0.4510079      0.5679014    
         900   1.000000      0.8170625       1.492627      0.4224404      0.5326279    
         920   1.000000      0.8789375       1.482852      0.4519478      0.5594445    
         940   1.000000      0.8210000       1.000366      0.4582068      0.5659180    
         960   1.000000      0.8406875       1.391664      0.4722379      0.5799515    
         980   1.000000      0.8187500       1.384770      0.4525854      0.5423729    
        1000   1.000000      0.9245625       1.225761      0.5022057      0.5880575    
        1020   1.000000      0.8157500       1.414169      0.4549670      0.5599999    
        1040   1.000000      0.9277500       1.245112      0.4744389      0.5782872    
        1060   1.000000      0.8310000       1.250095      0.4512891      0.5275481    
        1080   1.000000      0.9322500       1.363168      0.4548942      0.5426598    
        1100   1.000000      0.8393750       1.315033      0.4345569      0.5376298    
        1120   1.000000      0.9347500       1.427552      0.4347623      0.5230537    
        1140   1.000000      0.8423125       1.294200      0.4395785      0.5532007    
        1160   1.000000      0.9395000       1.277491      0.4493867      0.5339645    
        1180   1.000000      0.8147500       1.325329      0.4410571      0.5578512    
        1200   1.000000      0.9262500       1.370773      0.4671637      0.5563115    
        1220   1.000000      0.8771875       1.174406      0.4717965      0.5699168    
        1240   1.000000      0.9296875       1.244448      0.4665236      0.5751838    
        1260   1.000000      0.9280000      0.8859769      0.5015597      0.5879290    
        1280   1.000000      0.8978125       1.354764      0.4722262      0.5558075    
        1300   1.000000      0.9201875      0.9235430      0.4897970      0.5764676    
        1320  0.8750000      0.8245625       1.367974      0.4694716      0.5683594    
        1340  0.8750000      0.7971875       1.260881      0.4654005      0.5590533    
        1360  0.8750000      0.8215625       1.319741      0.4515401      0.5749219    
        1380   1.000000      0.8102500       1.131709      0.4351293      0.5382249    
        1400   1.000000      0.8113125       1.366579      0.4476735      0.5666273    
        1420  0.8750000      0.7843750       1.548727      0.4206661      0.5385649    
        1440   1.000000      0.8738125       1.444537      0.4469886      0.5683334    
        1460  0.8750000      0.8033750       1.402579      0.4442688      0.5528007    
        1480   1.000000      0.9316875       1.355914      0.4549095      0.5600585    
        1500  0.8750000      0.8008750       1.192894      0.4387048      0.5703125    
        1520   1.000000      0.9459375       1.571147      0.4207284      0.5307093    
        1540  0.8750000      0.7957500       1.201367      0.4360484      0.5321240    
        1560   1.000000      0.9346875       1.518906      0.4297208      0.5265810    
        1580  0.8750000      0.8063125       1.315771      0.4176365      0.5175782    
        1600   1.000000      0.8372500       1.440847      0.4428390      0.5616770    
        1620  0.8750000      0.8193125       1.224223      0.4400500      0.5246541    
        1640   1.000000      0.8345000       1.398195      0.4483719      0.5645161    
        1660  0.8750000      0.7931250       1.165346      0.4566723      0.5467373    
        1680   1.000000      0.8227500       1.407719      0.4630171      0.5869390    
        1700  0.8750000      0.8056250       1.434274      0.4417470      0.5325445    
        1720   1.000000      0.8347500       1.490838      0.4510102      0.6026036    
        1740  0.8750000      0.8057500       1.389712      0.4388777      0.5537919    
        1760   1.000000      0.8307500       1.425737      0.4536803      0.5618544    
        1780  0.8750000      0.8071250       1.354880      0.4679051      0.5670520    
        1800   1.000000      0.8250625       1.433464      0.4680665      0.5786133    
        1820  0.8750000      0.7963750       1.204577      0.4440015      0.5463947    
        1840   1.000000      0.8301875       1.340509      0.4458055      0.5415039    
        1860  0.8750000      0.8005625       1.471461      0.4249573      0.5092449    
        1880   1.000000      0.8242500       1.395451      0.4279273      0.5288087    
        1900  0.8750000      0.8053125       1.436534      0.4116723      0.5412524    
        1920  0.9375000      0.8217500       1.464860      0.4237720      0.5110270    
        1940   1.000000      0.8041250       1.139037      0.4275284      0.5380116    
        1960  0.9375000      0.8320625       1.363473      0.4419899      0.5737304    
        1980   1.000000      0.8193750       1.407231      0.4535445      0.5437045    
        2000   1.000000      0.9453750       1.509922      0.4535214      0.5190225    
        2020  0.8750000      0.7931250       1.205161      0.4431239      0.5699512    
        2040   1.000000      0.8616875       1.500986      0.4513228      0.5497606    
        2060  0.8750000      0.8056875      0.9100753      0.4514788      0.5522802    
        2080  0.9375000      0.8086250       1.500329      0.4493590      0.5527841    
        2100  0.8750000      0.7338750       1.478572      0.4609259      0.5477022    
        2120  0.8750000      0.8216250       1.610793      0.4233748      0.5426639    
        2140  0.8125000      0.7277500       1.554345      0.4453003      0.5305026    
        2160  0.9375000      0.8048125       1.421888      0.4446083      0.5301084    
        2180  0.8125000      0.7336250       1.395003      0.4214432      0.5089444    
        2200  0.8750000      0.8165625       1.516920      0.4195477      0.5094482    
        2220  0.8750000      0.7358125       1.305726      0.4240837      0.5341797    
        2240  0.8750000      0.8090625       1.531424      0.4495942      0.5558075    
        2260  0.8750000      0.7636250       1.372136      0.4316463      0.5422021    
        2280  0.8750000      0.8115625       1.540959      0.4561440      0.5457857    
        2300  0.8750000      0.7684375       1.459260      0.4601693      0.5613505    
        2320  0.8750000      0.8242500       1.462672      0.4623996      0.6073635    
        2340  0.8750000      0.7934375       1.459796      0.4537442      0.5551757    
        2360   1.000000      0.8470000       1.337264      0.4803372      0.5992866    
        2380  0.8750000      0.8030625       1.337510      0.4617069      0.5761111    
        2400  0.8750000      0.8233750       1.332549      0.4700322      0.5830078    
        2420  0.8750000      0.8066250       1.371531      0.4430858      0.5327777    
        2440   1.000000      0.8341250       1.413581      0.4538610      0.5535079    
        2460  0.8750000      0.7986250      0.9723799      0.4689216      0.5705258    
        2480  0.8750000      0.8156875       1.469767      0.4768453      0.5961112    
        2500  0.8750000      0.8005625       1.423988      0.4526615      0.5395508    
