           0  0.4897951      7.5430218E-03   1.032250      0.4325121    
         200  0.8750000      0.4880118      0.9353885      0.4434286    
         400  0.8750000      0.4813507      0.9117467      0.4771973    
         600  0.8750000      0.4985196      0.9114182      0.4744775    
         800  0.8750000      0.4891530      0.9162483      0.4714620    
        1000  0.8750000      0.4865119      0.9143918      0.4754682    
        1200  0.8750000      0.4926733      0.9141756      0.4747855    
        1400  0.8750000      0.4869585      0.9179319      0.4744129    
        1600  0.8750000      0.4836828      0.9021688      0.4721833    
        1800  0.8750000      0.4878211      0.9084602      0.4699103    
        2000  0.8750000      0.4719744      0.9091904      0.4733267    
        2200  0.8750000      0.4963502      0.9083929      0.4709316    
        2400  0.8750000      0.5020282      0.9068438      0.4700341    
        2600  0.8750000      0.4766969      0.9021963      0.4727670    
        2800  0.8750000      0.4785380      0.9091477      0.4745933    
        3000  0.8750000      0.4865717      0.9121035      0.4745072    
        3200  0.8750000      0.4894107      0.9169080      0.4720594    
        3400  0.8750000      0.4817182      0.9034886      0.4748016    
        3600  0.8750000      0.4847132      0.9134684      0.4764128    
        3800  0.8750000      0.4926832      0.9068941      0.4764944    
        4000  0.8750000      0.4790540      0.9083120      0.4712267    
        4200  0.8750000      0.4818493      0.9120476      0.4800117    
        4400  0.8750000      0.4747339      0.9069176      0.4772668    
        4600  0.8750000      0.4752418      0.9072097      0.4734730    
        4800  0.8750000      0.4785807      0.9062991      0.4752596    
        5000  0.8750000      0.4836983      0.9130412      0.4731461    
        5200  0.8750000      0.4813683      0.9080272      0.4752013    
        5400  0.8750000      0.4995168      0.9004243      0.4755622    
        5600  0.8750000      0.4891109      0.9283528      0.4691918    
        5800  0.8750000      0.4826449      0.9138726      0.4759783    
        6000  0.8750000      0.4945465      0.9050274      0.4729706    
        6200  0.8750000      0.4978191      0.9157478      0.4711406    
        6400  0.8750000      0.5010555      0.9117910      0.4749396    
        6600  0.8750000      0.4794284      0.9144997      0.4741347    
        6800  0.8750000      0.4957485      0.9086992      0.4742542    
        7000  0.8750000      0.4721332      0.9085148      0.4748283    
        7200  0.8750000      0.4754466      0.9088462      0.4779877    
        7400  0.8750000      0.4944176      0.9034074      0.4769762    
        7600  0.8750000      0.4958374      0.9066710      0.4758017    
        7800  0.8750000      0.4773006      0.9070585      0.4750761    
        8000  0.8750000      0.4894482      0.9115947      0.4734634    
        8200  0.8750000      0.4856027      0.9109411      0.4761038    
        8400  0.8750000      0.5109548      0.9088164      0.4729957    
        8600  0.8750000      0.4775122      0.9111890      0.4776873    
        8800  0.8750000      0.4960146      0.9127653      0.4722349    
        9000  0.8750000      0.4835545      0.9072877      0.4735632    
        9200  0.8750000      0.5015118      0.8961400      0.4779629    
        9400  0.8750000      0.5030401      0.9111849      0.4747971    
        9600  0.8750000      0.5006586      0.9051520      0.4752995    
        9800  0.8750000      0.4818466      0.9069099      0.4723515    
