          20  0.8750000      0.8127125       1.763507      0.4100300      0.5405273    
          40  0.8750000      0.8207500       1.508942      0.4262044      0.5321149    
          60   1.000000      0.8088875       1.701107      0.4136003      0.5225921    
          80   1.000000      0.8165000       1.713506      0.4105617      0.5306971    
         100   1.000000      0.8101875       1.609604      0.4100504      0.5528995    
         120   1.000000      0.8770750       1.547341      0.4222665      0.5356718    
         140  0.8750000      0.8049000       1.573493      0.4312627      0.5226107    
         160   1.000000      0.9147125       1.706895      0.4204215      0.5268555    
         180  0.8750000      0.8129375       1.735890      0.4124728      0.5181403    
         200   1.000000      0.9357000       1.770555      0.4061898      0.5045914    
         220  0.8750000      0.8168625       1.800496      0.4064297      0.5044527    
         240   1.000000      0.9005125       1.949357      0.4144319      0.5119678    
         260  0.8750000      0.8142875       1.906784      0.4278011      0.5762711    
         280   1.000000      0.8691500       2.105520      0.4056027      0.5655568    
         300   1.000000      0.8059125       1.950295      0.4093826      0.5337276    
         320   1.000000      0.8741500       1.846022      0.4168424      0.5283527    
         340  0.8750000      0.8204875       1.913406      0.4076186      0.5047577    
         360   1.000000      0.9449250       1.752165      0.4094739      0.5055097    
         380  0.8750000      0.8183125       1.792515      0.4228394      0.5173964    
         400   1.000000      0.9407750       1.779291      0.4276892      0.5404321    
         420  0.8750000      0.8157750       1.883091      0.4203640      0.5638270    
         440   1.000000      0.8605375       1.836257      0.4190672      0.5190429    
         460  0.8750000      0.8175375       1.917764      0.4160628      0.5230769    
         480   1.000000      0.9316375       1.687908      0.4090218      0.5054171    
         500  0.8750000      0.8084000       1.846850      0.4179474      0.5195264    
         520   1.000000      0.9431625       1.756670      0.4202819      0.5022957    
         540  0.8750000      0.8172500       1.825497      0.4147695      0.5429585    
         560   1.000000      0.9268625       1.698215      0.4387834      0.5220458    
         580   1.000000      0.8140500       1.720303      0.4083953      0.5119218    
         600   1.000000      0.9183250       1.709008      0.3885034      0.4951479    
         620   1.000000      0.8090125       1.634812      0.4032125      0.4909779    
         640   1.000000      0.9257000       1.699741      0.4225258      0.5210382    
         660   1.000000      0.8168375       1.748241      0.4206248      0.5210381    
         680   1.000000      0.8356625       1.876641      0.4128745      0.5520291    
         700  0.8750000      0.8134250       1.901807      0.4227554      0.5253908    
         720   1.000000      0.9203000       1.786340      0.4142123      0.5224403    
         740  0.8750000      0.8197000       1.851519      0.4094264      0.5052028    
         760   1.000000      0.9402375       1.935771      0.4085996      0.4885208    
         780  0.8750000      0.8217000       1.897041      0.4071267      0.5227779    
         800   1.000000      0.9263000       1.723547      0.3937279      0.4865226    
         820  0.8750000      0.8119250       1.700799      0.4096954      0.5512724    
         840   1.000000      0.9159750       1.655016      0.4077510      0.5094445    
         860  0.8750000      0.8109750       1.781142      0.4137749      0.5171696    
         880   1.000000      0.9122500       1.651281      0.4177946      0.5208117    
