           0  0.5000000      9.0179211E-03   1.031009      0.4309930    
         200  0.8750000      0.4919406      0.9257336      0.4988500    
         400  0.8750000      0.5071450      0.8915470      0.4703108    
         600  0.8750000      0.4920736      0.8619488      0.4851472    
         800  0.8750000      0.5017536      0.8698476      0.4939592    
        1000  0.8750000      0.4827321      0.8752397      0.4930006    
        1200  0.8750000      0.4987606      0.8825793      0.4919683    
        1400  0.8750000      0.4978929      0.8804476      0.4901841    
        1600  0.8750000      0.4773746      0.8857712      0.4949219    
        1800  0.8750000      0.4921812      0.8800290      0.4916856    
        2000  0.8750000      0.4812253      0.8815088      0.4937620    
        2200  0.8750000      0.5065052      0.8749628      0.4959203    
        2400  0.8750000      0.4957121      0.8841702      0.4895527    
        2600  0.8750000      0.4991189      0.8789312      0.4920469    
        2800   1.000000      0.5942122       1.249477      0.4798920    
        3000   1.000000      0.5691386       1.236543      0.4738807    
        3200   1.000000      0.5459390       1.212712      0.4773629    
        3400   1.000000      0.6022846       1.251236      0.4724723    
        3600   1.000000      0.5725285       1.243803      0.4751201    
        3800   1.000000      0.5808775       1.242664      0.4722661    
        4000   1.000000      0.5754148       1.248907      0.4748076    
        4200   1.000000      0.5862491       1.239896      0.4749120    
        4400   1.000000      0.5852651       1.235819      0.4805883    
        4600   1.000000      0.5917144       1.256230      0.4738519    
        4800   1.000000      0.5802361       1.229983      0.4780702    
        5000   1.000000      0.5800582       1.247997      0.4717267    
        5200   1.000000      0.5855106       1.233043      0.4762014    
        5400   1.000000      0.5981815       1.244778      0.4762328    
        5600   1.000000      0.5978372       1.244581      0.4730038    
        5800   1.000000      0.5828735       1.243060      0.4769191    
        6000   1.000000      0.5637540       1.243478      0.4761163    
        6200   1.000000      0.5897202       1.252944      0.4768979    
        6400   1.000000      0.5710462       1.236283      0.4774731    
        6600   1.000000      0.5708622       1.229834      0.4799786    
        6800   1.000000      0.6078181       1.246008      0.4762011    
        7000   1.000000      0.5611485       1.229723      0.4757538    
        7200   1.000000      0.5820923       1.234595      0.4787267    
        7400   1.000000      0.5776671       1.237452      0.4779305    
        7600   1.000000      0.5866483       1.252438      0.4766948    
        7800   1.000000      0.5671826       1.233124      0.4775971    
        8000   1.000000      0.5770741       1.254318      0.4761285    
        8200   1.000000      0.5656990       1.224378      0.4800076    
        8400   1.000000      0.5735320       1.230321      0.4714556    
        8600   1.000000      0.5710977       1.228896      0.4792268    
        8800   1.000000      0.5816286       1.238205      0.4745648    
        9000   1.000000      0.5715885       1.237978      0.4797795    
        9200   1.000000      0.5896672       1.250647      0.4752087    
        9400   1.000000      0.5688085       1.227486      0.4756654    
        9600   1.000000      0.5877948       1.229601      0.4774764    
        9800   1.000000      0.5742432       1.252115      0.4773680    
