           0  0.5000000      7.7337404E-03   1.036365      0.4320640    
         200  0.8750000      0.4911115       1.240252      0.4782633    
         400  0.8750000      0.4505971       1.136438      0.4999421    
         600  0.8750000      0.4718199       1.160013      0.4947214    
         800  0.8750000      0.4818562       1.197610      0.4824481    
        1000  0.8750000      0.4661064       1.147835      0.4886029    
        1200  0.8750000      0.4765238       1.174659      0.4936708    
        1400  0.8750000      0.4668362       1.185999      0.4879077    
        1600  0.8750000      0.4561580       1.171024      0.4907134    
        1800  0.8750000      0.4823299       1.203365      0.4834989    
        2000  0.8750000      0.4705412       1.153047      0.4987106    
        2200  0.8750000      0.4706713       1.162613      0.4958989    
        2400  0.8750000      0.4525075       1.148921      0.4979482    
        2600  0.8750000      0.4685132       1.156480      0.4952243    
        2800  0.8750000      0.4842767       1.205684      0.4866108    
        3000  0.8750000      0.4607309       1.154172      0.4933791    
        3200  0.8750000      0.4492402       1.141179      0.4996202    
        3400  0.8750000      0.4567078       1.149402      0.4922822    
        3600  0.8750000      0.4745554       1.178297      0.4940246    
        3800  0.8750000      0.4796080       1.181657      0.4924792    
        4000  0.8750000      0.4635054       1.158438      0.4925166    
        4200  0.8750000      0.4666840       1.141414      0.4973590    
        4400  0.8750000      0.4646057       1.178229      0.4934302    
        4600  0.8750000      0.4646907       1.166035      0.4892351    
        4800  0.8750000      0.4663126       1.163880      0.4943694    
        5000  0.8750000      0.4462464       1.139228      0.4962661    
        5200  0.8750000      0.4401238       1.140358      0.4936855    
        5400  0.8750000      0.4612485       1.138725      0.4961112    
        5600  0.8750000      0.4660501       1.174074      0.4885951    
        5800  0.8750000      0.4807358       1.194329      0.4887037    
        6000  0.8750000      0.4698736       1.169616      0.4893329    
        6200  0.8750000      0.4588734       1.163499      0.4907652    
        6400  0.8750000      0.4753062       1.167421      0.4936029    
        6600  0.8750000      0.4549820       1.144755      0.5014818    
        6800  0.8750000      0.4646366       1.157019      0.4935613    
        7000  0.8750000      0.4817321       1.186307      0.4876347    
        7200  0.8750000      0.4841424       1.195440      0.4874760    
        7400  0.8750000      0.4586168       1.167652      0.4930195    
        7600  0.8750000      0.4503523       1.170134      0.4985207    
        7800  0.8750000      0.4647151       1.163511      0.4896556    
        8000  0.8750000      0.4608017       1.151054      0.4913345    
        8200  0.8750000      0.4470433       1.157113      0.4939539    
        8400  0.8750000      0.4522499       1.190733      0.4900007    
        8600  0.8750000      0.4628644       1.169277      0.4893544    
        8800  0.8750000      0.4588467       1.153489      0.4955899    
        9000  0.8750000      0.4919803       1.186584      0.4953555    
        9200  0.8750000      0.4571645       1.158808      0.4900741    
        9400  0.8750000      0.4466810       1.152640      0.4939001    
        9600  0.8750000      0.4723741       1.174759      0.4902951    
        9800  0.8750000      0.4669986       1.176481      0.4894444    
