           0  0.5000000      8.0000004E-03   1.034136      0.4331497    
         200  0.8750000      0.5280000       1.600434      0.4106644    
         400  0.8750000      0.5256250       1.708717      0.4122905    
         600  0.8750000      0.5197500       1.637000      0.4157136    
         800   1.000000      0.5936250       1.615079      0.4030363    
         820   1.000000      0.6008750       1.665655      0.4030721    
         840   1.000000      0.5977500       1.662688      0.4031087    
         860   1.000000      0.5937500       1.626100      0.4027104    
         880   1.000000      0.5960000       1.630307      0.4024948    
         900   1.000000      0.6022500       1.650595      0.3966178    
         920   1.000000      0.6047500       1.647602      0.4003517    
         940  0.9913263      0.5890850       1.353398      0.4435957    
         960  0.9913263      0.5469911       1.308430      0.4649043    
         980  0.9913360      0.5526768       1.303716      0.4630916    
        1000  0.9913399      0.5306338       1.281589      0.4668455    
        1020  0.9913399      0.5511051       1.296181      0.4599307    
        1040  0.9913399      0.5555332       1.282694      0.4600356    
        1060   1.000000      0.5482500       1.363477      0.4406507    
        1080   1.000000      0.5948750       1.468124      0.4246344    
        1100   1.000000      0.5961250       1.501768      0.4155747    
        1120   1.000000      0.5872500       1.542470      0.4103500    
        1140   1.000000      0.5933750       1.576884      0.4094035    
