 0 0.375 0.00675 1.032761 0.4331081
 200 1. 0.60475 1.7378553 0.42206162
 220 1. 0.6075 1.7427676 0.42137766
 240 1. 0.606 1.7109003 0.4200862
 260 1. 0.60675 1.7193179 0.41641423
 280 1. 0.588375 1.6936674 0.41603008
 300 1. 0.62725 1.7404236 0.41514593
 320 1. 0.585 1.6901948 0.41681707
 340 0.99043 0.61936843 1.4940462 0.45619708
 360 0.99077004 0.59828347 1.4076414 0.44938326
 380 0.9908846 0.61204493 1.3938086 0.4556199
 400 0.9910023 0.5725581 1.3476988 0.44562897
 420 0.9910023 0.55234486 1.342819 0.4257447
 440 0.9910023 0.5782619 1.3550965 0.4323243
 460 1. 0.587875 1.3810569 0.43220112
 480 1. 0.584375 1.4138848 0.42813852
 500 1. 0.586625 1.4363428 0.42464226
 520 1. 0.564375 1.4481119 0.426886
 540 1. 0.584375 1.4647833 0.42781803
