 0 0.5 0.00875 1.043671 0.4306849
 200 1. 0.603125 1.784104 0.39843386
 220 1. 0.6235 1.7950801 0.40054652
 240 1. 0.620625 1.796531 0.39867604
 260 1. 0.590625 1.788611 0.40018275
 280 1. 0.618125 1.7685676 0.4033969
 300 1. 0.621375 1.7670343 0.40285084
 320 1. 0.59425 1.7120466 0.4005854
 340 0.99082077 0.5930825 1.4708039 0.42579067
 360 0.99110657 0.5817543 1.3863096 0.44796035
 380 0.99134713 0.5940061 1.3330181 0.42849728
 400 0.9913559 0.5690633 1.3128716 0.44955534
 420 0.99136883 0.5618449 1.2968161 0.46140003
 440 0.99136883 0.56501055 1.3003076 0.45004994
 460 1. 0.601125 1.4305421 0.4313874
 480 1. 0.599125 1.5034587 0.41875234
 500 1. 0.603125 1.5453379 0.41558635
 520 1. 0.60325 1.5869447 0.41200197
