 0 0.5 0.007625 1.0344609 0.43375283
 200 1. 0.622375 1.6497364 0.4149921
 220 1. 0.620125 1.6268986 0.419522
 240 1. 0.61925 1.6455032 0.42128024
 260 1. 0.623125 1.659431 0.4130666
 280 1. 0.638625 1.6885672 0.41311097
 300 1. 0.61025 1.6548578 0.4133911
 320 1. 0.6245 1.6702975 0.4169882
 340 0.9916042 0.60299385 1.3469833 0.45537293
 360 0.9918633 0.59305954 1.2814783 0.46359658
 380 0.9918633 0.57829124 1.2443995 0.49767363
 400 0.9918633 0.6004735 1.2552377 0.5011976
 420 0.9918633 0.5954166 1.2563456 0.4991393
 440 0.9918633 0.5961599 1.2584212 0.4992797
 460 1. 0.617875 1.415415 0.46989313
 480 1. 0.608375 1.5060861 0.4472328
 500 1. 0.627625 1.5416421 0.4371322
 520 1. 0.6235 1.5635384 0.43281654
 540 1. 0.605625 1.6006063 0.42481697
