 0 0.5 0.00775 1.033212 0.4336983
 200 1. 0.6385 1.8076513 0.409663
 220 1. 0.605625 1.7386528 0.40893504
 240 1. 0.623875 1.759414 0.409877
 260 1. 0.637625 1.7522602 0.40732393
 280 1. 0.611125 1.7287678 0.40985957
 300 1. 0.628625 1.7395453 0.41350198
 320 1. 0.6225 1.7381384 0.41210973
 340 0.99137396 0.6059319 1.3968909 0.44566384
 360 0.99199724 0.61836827 1.3185195 0.46566877
 380 0.9920533 0.63322073 1.2738031 0.476486
 400 0.9920789 0.62357855 1.2459879 0.474205
 420 0.9920789 0.5800763 1.2231445 0.47386453
 440 0.9920789 0.5832752 1.2273141 0.47298145
 460 1. 0.594125 1.3648179 0.45235336
 480 1. 0.594625 1.4638395 0.43886366
 500 1. 0.622375 1.576375 0.43310606
 520 1. 0.62275 1.6249026 0.42118153
 540 1. 0.622 1.6074313 0.4161333
