 0 0.5 0.0085 1.0362034 0.43022078
 200 0.875 0.523125 1.6128196 0.41286865
 400 0.875 0.52 1.5786629 0.41312236
 600 1. 0.647625 1.650522 0.41005993
 620 1. 0.6305 1.6299897 0.41220185
 640 1. 0.634375 1.6683182 0.41367114
 660 1. 0.611 1.6926688 0.4139493
 680 1. 0.6405 1.6852927 0.4182121
 700 1. 0.6195 1.6507607 0.41432676
 720 1. 0.62225 1.6473826 0.415557
 740 0.9919058 0.60500497 1.3262371 0.4504473
 760 0.9920533 0.59038883 1.2451047 0.4728258
 780 0.9921638 0.5875777 1.2260723 0.48330086
 800 0.9921638 0.56647027 1.2106644 0.47774202
 820 0.9921638 0.5685195 1.2098304 0.4774688
 840 0.9921638 0.593457 1.2139373 0.47927645
 860 1. 0.608625 1.3397403 0.4555202
 880 1. 0.6125 1.4485941 0.43849495
 900 1. 0.641625 1.5234725 0.43604702
