 0 0.36217526 0.005078138 1.031498 0.43318352
 200 0.87007636 0.4806402 0.9335705 0.4841084
 400 0.87026244 0.47096935 0.89390177 0.50298834
 600 0.87026244 0.47988936 0.89770055 0.4997163
 800 0.87057006 0.4652445 0.85687894 0.50643253
 1000 0.8705782 0.48472306 0.85031015 0.5090092
 1200 0.8705782 0.4815153 0.84955597 0.50714475
 1400 0.8705782 0.49371168 0.84212995 0.50441873
 1600 0.8705782 0.48263735 0.8520239 0.5088199
 1800 0.8705782 0.49319607 0.85062855 0.50660473
 2000 0.8705807 0.47148895 0.85576874 0.5059469
 2200 0.8706141 0.46642777 0.8555565 0.4801501
 2400 0.8706141 0.47565588 0.84605736 0.48657563
 2600 0.8706141 0.49455312 0.8475007 0.48309034
 2800 0.8706141 0.49346933 0.8549076 0.4799809
 3000 0.8706141 0.47955152 0.8497532 0.4828551
 3200 0.8706141 0.47506762 0.8531821 0.479278
 3400 0.8706141 0.4915054 0.851134 0.48002434
 3600 0.8706141 0.47521964 0.84885836 0.48079163
 3800 0.8706141 0.485965 0.85459673 0.48181123
 4000 0.8706141 0.49159408 0.8579486 0.4815958
 4200 0.8706141 0.47525263 0.85257894 0.48142004
 4400 0.8706141 0.46756265 0.8539735 0.48338777
 4600 0.8706141 0.4658579 0.8587344 0.4832869
 4800 0.8706141 0.5096174 0.85121363 0.48110127
 5000 0.8706141 0.47858113 0.8590185 0.4815129
 5200 0.8706141 0.49378845 0.8518446 0.48265678
 5400 0.8706141 0.4737904 0.86253566 0.48494068
 5600 0.8706141 0.4866228 0.846347 0.4822291
 5800 0.8706141 0.503585 0.84640086 0.48337415
 6000 0.8706141 0.49067438 0.8570977 0.4861055
 6200 0.8706141 0.48244104 0.8484327 0.48656866
 6400 0.8706141 0.49104834 0.85326695 0.486534
 6600 0.8706141 0.4882494 0.85309726 0.4846296
 6800 0.8706141 0.48803467 0.85945433 0.48568764
 7000 0.8706141 0.49029067 0.8524907 0.48358348
 7200 0.8706141 0.48168096 0.84304374 0.4872792
 7400 0.8706141 0.48742753 0.8565952 0.4857457
 7600 0.8706141 0.47957402 0.849154 0.4840667
 7800 0.8706141 0.47161412 0.8517384 0.4878222
 8000 0.8706141 0.48008335 0.85966253 0.48084825
 8200 0.8706141 0.4835719 0.8504984 0.4843589
 8400 0.8706141 0.4879892 0.8457297 0.48666638
 8600 0.8706141 0.49414474 0.8498386 0.48281166
 8800 0.8706141 0.46960518 0.8571704 0.48486933
 9000 0.8706141 0.4779066 0.859942 0.48235482
 9200 0.8706141 0.46894124 0.8514017 0.4862743
 9400 0.8706141 0.4845315 0.84596217 0.48228824
 9600 0.8706141 0.481667 0.85627866 0.48198465
 9800 0.8706141 0.483713 0.8469203 0.4833137
