 0 0.48828313 0.006885117 1.0373813 0.43519038
 200 0.7472566 0.43880796 0.6897272 0.4952156
 400 0.74731743 0.44866687 0.65930396 0.5287172
 600 0.74731743 0.44725826 0.66668075 0.5308547
 800 0.74731743 0.4438228 0.6703515 0.5297312
 1000 0.74731743 0.44641343 0.65585095 0.5328424
 1200 0.74731743 0.43702984 0.67122984 0.5294825
 1400 0.74731743 0.4310334 0.6746561 0.52995896
 1600 0.74731743 0.4349572 0.6838506 0.5308239
 1800 0.74731743 0.43935877 0.668596 0.5296722
 2000 0.74731743 0.45511693 0.65929323 0.53396976
 2200 0.74731743 0.45882848 0.6624444 0.5314808
