 0 0.7382376 0.0077476446 1.0383769 0.43226063
 200 0.8680791 0.4568697 1.0928512 0.5112773
 400 0.8680791 0.43502894 1.0883707 0.5089771
 600 0.8680791 0.44138607 1.090227 0.50913554
 800 0.8680791 0.4538116 1.0891465 0.5086148
 1000 0.8680791 0.45621684 1.0903027 0.5100632
 1200 0.8680791 0.4430463 1.0885886 0.5104059
 1400 0.8680791 0.4513884 1.0848585 0.5125381
 1600 0.8680791 0.4466632 1.0928875 0.5104292
 1800 0.8680791 0.44612998 1.0872045 0.5113884
 2000 0.8680791 0.45164877 1.0881946 0.507578
 2200 0.8680791 0.45725554 1.0931101 0.5128305
 2400 0.8680791 0.4368006 1.0809013 0.5104927
 2600 0.8680791 0.43227524 1.0849602 0.5081845
 2800 0.8680791 0.46599007 1.0915898 0.50835085
 3000 0.8680791 0.47013116 1.0930139 0.51014745
 3200 0.8680791 0.44727597 1.0858446 0.5098117
 3400 0.8680791 0.45114258 1.0841866 0.5100719
 3600 0.8680791 0.43928373 1.0866003 0.5087087
 3800 0.8680791 0.45493183 1.0869064 0.5090935
 4000 0.8680791 0.43448436 1.0855002 0.505345
 4200 0.8680791 0.45674717 1.09045 0.5107769
 4400 0.8680791 0.45051298 1.0829216 0.5119805
 4600 0.8680791 0.45142576 1.0868783 0.5078293
 4800 0.8680791 0.44291365 1.0848165 0.504926
 5000 0.8680791 0.46290118 1.0908095 0.5072646
 5200 0.8680791 0.45279068 1.0924911 0.5047626
 5400 0.8680791 0.450205 1.0892003 0.50350875
 5600 0.8680791 0.45431164 1.0901353 0.5056958
 5800 0.8680791 0.4548356 1.0903043 0.50732726
 6000 0.8680791 0.4387232 1.087288 0.50827235
 6200 0.8680791 0.4483703 1.0897514 0.50535864
 6400 0.8680791 0.4304095 1.0824815 0.5089421
 6600 0.8680791 0.4616159 1.091455 0.5121146
 6800 0.8680791 0.45819393 1.093968 0.5105447
 7000 0.8680791 0.4502508 1.0888715 0.50806
 7200 0.8680791 0.45457593 1.0908492 0.50842583
 7400 0.8680791 0.4510565 1.088957 0.5099389
 7600 0.8680791 0.43438652 1.0801541 0.5105272
 7800 0.8680791 0.4573548 1.0832282 0.51056874
 8000 0.8680791 0.45007053 1.0887141 0.5076666
 8200 0.8680791 0.45589665 1.0925336 0.5104825
 8400 0.8680791 0.45783973 1.0936413 0.51169485
 8600 0.8680791 0.4637418 1.0903076 0.50897044
 8800 0.8680791 0.44691202 1.0920779 0.50878125
 9000 0.8680791 0.44818965 1.0896561 0.5071816
 9200 0.8680791 0.4464723 1.0884343 0.5109332
 9400 0.8680791 0.4481302 1.0871705 0.50784993
 9600 0.8680791 0.45492393 1.0931723 0.5085396
 9800 0.8680791 0.44886127 1.0891976 0.50722474
