 0 0.49064663 0.008524398 1.0450963 0.43397585
 200 0.86901206 0.4883149 1.0196172 0.5056879
 400 0.8691406 0.4514666 0.9903477 0.52131706
 600 0.86916345 0.46744254 0.9941936 0.50277346
 800 0.86916345 0.44551012 0.9983789 0.511861
 1000 0.86916345 0.4543984 0.9952537 0.5124958
 1200 0.87008023 0.4656803 0.91315174 0.51178527
 1400 0.87008023 0.46972087 0.9206605 0.5087414
 1600 0.87026465 0.45451686 0.8953016 0.5065519
 1800 0.87058145 0.4471259 0.85885537 0.5089803
 2000 0.87058145 0.45078868 0.85781384 0.5196223
 2200 0.87058145 0.47317055 0.85471344 0.51973397
 2400 0.87058145 0.4698693 0.8549138 0.520195
 2600 0.87058145 0.46483198 0.8608826 0.522914
 2800 0.87058145 0.4707926 0.853188 0.52527654
 3000 0.87058145 0.4884724 0.84841573 0.5232942
 3200 0.9921638 0.5738154 1.1985304 0.48689827
 3220 0.9921638 0.57785714 1.1998554 0.48537996
 3240 0.9921638 0.5556635 1.1958338 0.4862011
 3260 0.9921638 0.5666688 1.1939862 0.4846229
 3280 0.9921638 0.58071816 1.1950936 0.48477563
 3300 0.9921638 0.5775132 1.1948847 0.48664966
 3320 0.9921638 0.5754725 1.1944069 0.48372954
 3340 1. 0.587875 1.3285607 0.46038327
 3360 1. 0.57525 1.4048432 0.4453666
 3380 1. 0.622375 1.5024142 0.4309265
 3400 1. 0.60925 1.5611492 0.42268756
 3420 1. 0.619125 1.5628117 0.4223211
