           0  0.6250000      9.1249999E-03   1.043784      0.4319220    
          20  0.8750000      0.4473750       1.753467      0.4078163    
          40  0.8750000      0.5373750       1.603428      0.4234609    
          60  0.8750000      0.5325000       1.600101      0.4191396    
          80   1.000000      0.5542500       1.690083      0.4141787    
         100   1.000000      0.6153750       1.570104      0.4169025    
         120   1.000000      0.6228750       1.572662      0.4198072    
         140   1.000000      0.6216250       1.588585      0.4194305    
         160   1.000000      0.6086250       1.582383      0.4154921    
         180   1.000000      0.6053750       1.619519      0.4167716    
         200   1.000000      0.6390000       1.621380      0.4172574    
         220   1.000000      0.6212500       1.619510      0.4156098    
         240   1.000000      0.6368750       1.619766      0.4171489    
         260   1.000000      0.6367500       1.640204      0.4104438    
         280   1.000000      0.6300000       1.661155      0.4132801    
         300   1.000000      0.6213750       1.671658      0.4141382    
         320   1.000000      0.6232500       1.666721      0.4120303    
         340   1.000000      0.6301250       1.678606      0.4133001    
         360   1.000000      0.6098750       1.665951      0.4111281    
         380   1.000000      0.6336250       1.696932      0.4145032    
         400   1.000000      0.6335000       1.703435      0.4158572    
         420   1.000000      0.6320000       1.688943      0.4139849    
         440   1.000000      0.6323750       1.734322      0.4106304    
         460   1.000000      0.6408750       1.774988      0.4090095    
         480   1.000000      0.6265000       1.709781      0.4099407    
         500   1.000000      0.6546250       1.722910      0.4103969    
         520   1.000000      0.6428750       1.699132      0.4113572    
         540   1.000000      0.6293750       1.702565      0.4114776    
         560   1.000000      0.6188750       1.701541      0.4130250    
         580   1.000000      0.6311250       1.712538      0.4184437    
         600   1.000000      0.6223750       1.732634      0.4128237    
         620   1.000000      0.6132500       1.706796      0.4136123    
         640   1.000000      0.6335000       1.714097      0.4126926    
         660   1.000000      0.6230000       1.675158      0.4105929    
         680   1.000000      0.6427500       1.695424      0.4157588    
         700   1.000000      0.6305000       1.652087      0.4162122    
         720   1.000000      0.6335000       1.650368      0.4165217    
         740   1.000000      0.6372500       1.668763      0.4184246    
         760   1.000000      0.6316250       1.647786      0.4150997    
         780   1.000000      0.6363750       1.683916      0.4123320    
         800   1.000000      0.6218750       1.673783      0.4132047    
         820   1.000000      0.6170000       1.648224      0.4143123    
         840   1.000000      0.6223750       1.667478      0.4170280    
         860   1.000000      0.6485000       1.689812      0.4154748    
         880   1.000000      0.6162500       1.649615      0.4139706    
         900   1.000000      0.6420000       1.666841      0.4111007    
         920   1.000000      0.6043750       1.663114      0.4133274    
         940   1.000000      0.6238750       1.672958      0.4159873    
         960   1.000000      0.6251250       1.650944      0.4191747    
         980   1.000000      0.6302500       1.663840      0.4200821    
        1000   1.000000      0.6411250       1.727168      0.4121865    
        1020   1.000000      0.6190000       1.659436      0.4163815    
        1040   1.000000      0.6235000       1.624916      0.4222558    
        1060   1.000000      0.6290000       1.657959      0.4193699    
        1080   1.000000      0.6200000       1.675334      0.4164769    
        1100   1.000000      0.6311250       1.718847      0.4132631    
        1120   1.000000      0.6388750       1.687778      0.4141348    
        1140   1.000000      0.6317500       1.692328      0.4161885    
        1160   1.000000      0.6292500       1.705799      0.4122992    
        1180   1.000000      0.6321250       1.666777      0.4124483    
        1200   1.000000      0.6095000       1.667565      0.4105854    
        1220   1.000000      0.6520000       1.716806      0.4116844    
        1240   1.000000      0.6058750       1.653028      0.4114415    
        1260   1.000000      0.5938750       1.664066      0.4133689    
        1280   1.000000      0.6253750       1.649873      0.4163768    
        1300   1.000000      0.6331250       1.643485      0.4162654    
        1320   1.000000      0.6333750       1.675051      0.4172154    
        1340   1.000000      0.6237500       1.657738      0.4171590    
        1360   1.000000      0.6277500       1.705300      0.4115339    
        1380   1.000000      0.6243750       1.665083      0.4103827    
        1400   1.000000      0.6142500       1.651630      0.4144315    
        1420   1.000000      0.6346250       1.645945      0.4129366    
        1440   1.000000      0.6300000       1.690981      0.4143021    
        1460   1.000000      0.6106250       1.651117      0.4156252    
        1480   1.000000      0.6401250       1.684147      0.4141578    
        1500   1.000000      0.6101250       1.685055      0.4153195    
        1520   1.000000      0.6155000       1.680901      0.4155687    
        1540   1.000000      0.6265000       1.707330      0.4163274    
        1560   1.000000      0.6352500       1.716515      0.4143429    
        1580   1.000000      0.6137500       1.685291      0.4156423    
        1600   1.000000      0.6406250       1.717921      0.4153536    
        1620   1.000000      0.6268750       1.741412      0.4106184    
        1640   1.000000      0.6145000       1.747704      0.4113721    
        1660   1.000000      0.6228750       1.743622      0.4166341    
        1680   1.000000      0.6201250       1.703105      0.4157904    
        1700   1.000000      0.6350000       1.709688      0.4167061    
        1720   1.000000      0.6351250       1.688009      0.4151078    
        1740   1.000000      0.6272500       1.716833      0.4101926    
        1760   1.000000      0.6225000       1.666309      0.4101687    
        1780   1.000000      0.6073750       1.666961      0.4152966    
        1800   1.000000      0.6395000       1.704957      0.4123119    
        1820   1.000000      0.6350000       1.700197      0.4126030    
        1840   1.000000      0.6550000       1.717453      0.4104584    
        1860   1.000000      0.6262500       1.692219      0.4096591    
        1880   1.000000      0.6521250       1.681788      0.4143226    
        1900   1.000000      0.6421250       1.658782      0.4143037    
        1920   1.000000      0.6090000       1.649316      0.4155468    
        1940   1.000000      0.6160000       1.647811      0.4165387    
        1960   1.000000      0.6112500       1.672965      0.4157050    
        1980   1.000000      0.6441250       1.720158      0.4171730    
