           0  0.3750000      8.7500000E-03   1.045594      0.4302239    
          20  0.7500000      0.3803750       1.752245      0.3921809    
          40  0.8750000      0.5072500       1.777350      0.4073646    
          60   1.000000      0.5466250       1.724554      0.4160209    
          80   1.000000      0.6073750       1.688343      0.4151382    
         100   1.000000      0.6021250       1.708091      0.4107008    
         120   1.000000      0.6183750       1.757537      0.4138366    
         140   1.000000      0.6066250       1.735484      0.4180240    
         160   1.000000      0.6410000       1.771455      0.4119237    
         180   1.000000      0.6167500       1.752371      0.4146192    
         200   1.000000      0.6231250       1.754098      0.4128510    
         220   1.000000      0.6073750       1.734844      0.4158977    
         240   1.000000      0.6076250       1.720692      0.4145315    
         260   1.000000      0.6222500       1.740986      0.4090655    
         280   1.000000      0.6075000       1.721182      0.4078024    
         300   1.000000      0.6187500       1.713477      0.4106572    
         320   1.000000      0.6271250       1.739569      0.4128839    
         340   1.000000      0.6283750       1.705592      0.4100486    
         360   1.000000      0.6400000       1.727330      0.4140815    
         380   1.000000      0.6271250       1.722994      0.4111306    
         400   1.000000      0.6213750       1.725233      0.4105388    
         420   1.000000      0.6182500       1.742759      0.4123423    
         440   1.000000      0.6356250       1.753323      0.4110618    
         460   1.000000      0.6330000       1.717525      0.4139409    
         480   1.000000      0.6150000       1.727134      0.4099636    
         500   1.000000      0.6220000       1.722861      0.4142281    
         520   1.000000      0.6327500       1.732979      0.4110982    
         540   1.000000      0.6273750       1.710387      0.4119176    
         560   1.000000      0.6353750       1.682473      0.4179957    
         580   1.000000      0.6275000       1.693351      0.4144727    
         600   1.000000      0.6191250       1.714753      0.4117620    
         620   1.000000      0.6161250       1.712920      0.4117148    
         640   1.000000      0.6368750       1.738043      0.4112974    
         660   1.000000      0.6411250       1.682783      0.4131359    
         680   1.000000      0.6253750       1.721975      0.4142292    
         700   1.000000      0.6360000       1.739396      0.4108642    
         720   1.000000      0.6096250       1.718655      0.4127144    
         740   1.000000      0.6478750       1.718362      0.4139947    
         760   1.000000      0.6288750       1.731944      0.4098210    
         780   1.000000      0.6418750       1.767557      0.4145750    
         800   1.000000      0.6395000       1.738096      0.4113892    
         820   1.000000      0.6280000       1.680928      0.4148184    
         840   1.000000      0.6130000       1.668204      0.4150210    
         860   1.000000      0.6330000       1.694598      0.4175095    
         880   1.000000      0.6396250       1.685081      0.4224140    
         900   1.000000      0.6232500       1.703153      0.4188779    
         920   1.000000      0.6342500       1.697027      0.4246213    
         940   1.000000      0.6156250       1.707738      0.4177859    
         960   1.000000      0.6346250       1.682797      0.4172651    
         980   1.000000      0.6188750       1.673553      0.4155563    
        1000   1.000000      0.6168750       1.702063      0.4115564    
        1020   1.000000      0.6272500       1.698915      0.4121394    
        1040   1.000000      0.6166250       1.680990      0.4132468    
        1060   1.000000      0.6182500       1.733619      0.4126721    
        1080   1.000000      0.6341250       1.752057      0.4088818    
        1100   1.000000      0.6293750       1.727878      0.4132408    
        1120   1.000000      0.6358750       1.739669      0.4141396    
        1140   1.000000      0.6412500       1.742166      0.4150011    
        1160   1.000000      0.6033750       1.654374      0.4157401    
        1180   1.000000      0.6218750       1.671959      0.4128826    
        1200   1.000000      0.6285000       1.676699      0.4161650    
        1220   1.000000      0.6272500       1.670256      0.4184328    
        1240   1.000000      0.6263750       1.713863      0.4131012    
        1260   1.000000      0.6210000       1.708130      0.4138359    
        1280   1.000000      0.6397500       1.773257      0.4153992    
        1300   1.000000      0.6196250       1.688125      0.4138230    
        1320   1.000000      0.6271250       1.664592      0.4128205    
        1340   1.000000      0.6192500       1.662439      0.4133982    
        1360   1.000000      0.6182500       1.644415      0.4122061    
        1380   1.000000      0.6422500       1.671409      0.4162151    
        1400   1.000000      0.6383750       1.688625      0.4136141    
        1420   1.000000      0.6182500       1.683867      0.4119326    
        1440   1.000000      0.6340000       1.730821      0.4107302    
        1460   1.000000      0.6200000       1.694289      0.4143245    
        1480   1.000000      0.6242500       1.686981      0.4156249    
        1500   1.000000      0.6348750       1.681054      0.4137040    
        1520   1.000000      0.6325000       1.666440      0.4141808    
        1540   1.000000      0.6342500       1.690448      0.4139486    
        1560   1.000000      0.6466250       1.699347      0.4119857    
        1580   1.000000      0.6260000       1.695173      0.4121026    
        1600   1.000000      0.6231250       1.680298      0.4153708    
        1620   1.000000      0.6426250       1.702790      0.4157395    
        1640   1.000000      0.6222500       1.666910      0.4162754    
        1660   1.000000      0.6397500       1.701499      0.4158919    
        1680   1.000000      0.6321250       1.705226      0.4137020    
        1700   1.000000      0.6283750       1.717650      0.4108803    
        1720   1.000000      0.6275000       1.726799      0.4124409    
        1740   1.000000      0.6216250       1.688674      0.4152915    
        1760   1.000000      0.5991250       1.694932      0.4143922    
        1780   1.000000      0.6286250       1.711360      0.4133720    
        1800   1.000000      0.6257500       1.725152      0.4147794    
        1820   1.000000      0.6366250       1.768645      0.4155084    
        1840   1.000000      0.6330000       1.746336      0.4118920    
        1860   1.000000      0.6186250       1.724712      0.4130273    
        1880   1.000000      0.6263750       1.708866      0.4141159    
        1900   1.000000      0.6211250       1.688251      0.4171402    
        1920   1.000000      0.6418750       1.725116      0.4142927    
        1940   1.000000      0.6313750       1.759699      0.4093872    
        1960   1.000000      0.6160000       1.725174      0.4152364    
        1980   1.000000      0.6480000       1.741839      0.4121213    
